cid,smiles
18718393,CCC(C)COC(=O)CC(C(=O)OCC(C)CC)O
18728909,CCC(C)C(=O)OCCCCO
18757749,CC(C)CCCCOC(=O)C(C)C
19022215,CCCC(=O)OCCCCO
19425778,CCCC(=O)OC1=CC=CO1
19737259,CCC(CS)C(=O)OCC
19820742,CCC(C)C(=O)S
19857768,CCCC(=O)OC(C)CC1=CC=CC=C1
19876973,CCCCC1C(O1)C=O
19963983,CCC(OCC(C)C)OCC(C)C
19964035,CCC(OCC)OCC(C)C
19964037,CCC(OC)OCC
19989124,CCCCC(O)S
20560364,CCC(C)C(=O)OCC1=CC=CO1
20981461,CCCCCCC=CC=C
21186827,CCC1=CN=C(C=N1)C(=O)C
21263168,CCCCCCCCCCCC(=O)OCCC(C)CCC=C(C)C
21304742,CC1=NC(=CS1)CC(C)C
21545434,CCCCSSS
21546135,CC(C1=CC=CO1)SC
21660211,CCC(C)C(=S)OCC
21856063,CC(=C(C)C1CCCCO1)C
21932488,CCCCC1(CCCCC1)OC(=O)C
53422863,CC(=CCCC(=CC(C)(C)O)C)C
22011447,CCCCCC(OCCCCC)OCCCCC
54248432,CCCCCCOC(=O)C=CC=CC
22150015,CCCCCC1=NC=CS1
22169177,CCCC(=O)OCCCCC(C)C
22182802,CCC(C(=O)OC1CC(CCC1C(C)C)C)O
22321042,CCCCCCOC(=O)C(CC)S
22472261,CCCOS(=O)(=S)CCC
22507249,CC(=O)CC1=CC=CN1
22928293,CCC1(COC(=O)O1)C
22973762,CC(C)CCOC(=O)C(C)C1=CC=CC=C1
23037164,CC(C)C=NCC1=CC=CO1
23383487,CCCCC1=C(N=C(S1)C)C
23572848,CC1CC(C2=NC=CN=C12)C
24727453,CCCC(=O)CCCC(=O)OCC
42635449,CC(=O)OCCCCCCSC(=O)C
85737693,CC=CC=CC(=O)OCCC(C)C
45108274,CC1=CC=C(O1)CSSC
45121670,CC(=O)CCC1=NC=CS1
51979789,CNC1=CC=CC=C1C(=O)OCCC2=CC=CC=C2
53401860,CCCCCCCCCC=CC(=O)OCC
53421444,CCCCC(OCC(C)C)OCC(C)C
53422435,CCC(OCC)OCCC(C)C
53422437,CCCCCOC(CCC)OCC
53422438,CCCOC(C(C)C)OCC
53423849,CCC1=CN=CC(=N1)C(=O)C
53424309,CCCCCCCC=C(CCCCCC)C=O
53424389,CC=CC(=O)OCC1=CC=CO1
53427914,CCC(C)COC(C)OCC
53427962,CCC(C)COC(C)OCCC(C)C
53428090,CCCCOC(C)OCCC(C)C
53428112,CCOC(C(C)C)OCCC(C)C
53428150,CCCCCOC(C)OCCC(C)C
53428151,CCCOC(C)OCCC(C)C
53428368,CCC(C)CCCCCCCCCCCCC=O
53436656,CCCCCCOC(=O)C=CCCCCC
53436964,CC(=C)C=CSC
53438915,CCCC=CO
53445325,CCCCCC=C(C)O
53471898,CC(C)C(=O)SCSC
53649670,CCCCC=COC(=O)C1=CC=CC=C1
53680649,CCCCC=COC(=O)C=CCCC
53689298,C1CCCOC(=O)C=CCC1
53763665,CCCC=CC=CC=CC=O
53830717,C1=CSC(=C1)C(=O)CCO
53859205,CCCCCC(=S)OC
53953985,C1=CC=C(C=C1)C=C(C=O)C2=CC=CO2
53959463,CCCCCCCCCCC(=O)OCCC(C)C
54034681,CCCCCCC=COC(=O)CC
54134573,CCCCCCCCC=CC=CC=CC=O
54142174,CCCCC=COC(=O)CCC
54155447,CCC=CC(=O)OC(C)C
54238690,CCCCCCCC=CC=CC=CC=O
54239805,CCC=C(C)OC=O
54343029,CCCCCCCCCC=CC=CC=CC=O
54383830,CC1=CC(C(CC1)C(C)C)S
54395009,CCC1(CSSS1)CC
54449870,CCCCC=COC(=O)C(C)C
54506697,CCCCCCCC=CC=CC=CC=CC=O
54531251,CCCCCCCCCC=CC(=O)OC
55253565,CCCCCCCC1C(O1)C=O
55295883,CCCCCC1=NC(=CS1)C
56618482,COC1=CC=CC=C1CC2CC2
56843050,CCC1C(=NC(S1)CC(C)C)C
57250522,CCC1=C(SC(=N1)C)CC
57347853,CC(C)CCOC(C(C)C)OCCC(C)C
57347944,CC(C)CCOC(CC(C)C)OCCC(C)C
57349573,CC(=CC(=O)C=C1COC1=O)C
57353225,CCCCCCCCCC(=O)OCCC(C)CCC=C(C)C
57357659,CCCCC=CC1C(CC(=O)O1)C
57370186,CCCCCC(=S)OCC=C
57371062,CCCCCC(C)OC(=O)CC(C)C
57458171,CCCCCCCOC(=O)CCC(C)C
58105461,CCCCCCCCCCOC(=O)CCC(C)C
59744161,CCOC(=O)C(C)CSC
59912546,CCCCCCCCOC(=O)CCC(C)C
62692338,CCCCCCC(=O)CSC
65130002,CCCCCC(=O)CSCCC
66026407,CCCCCCCC1(CC1)C(=O)O
66930827,CC(=C)C(=O)C(C)(C)C1=CC=CC=C1
66963592,CC1C(C=C2C1(C=CCC2(C)C)C)O
67120007,CCCCCCCCCCCCCCCC(=O)OC1CC(CCC1C(C)C)C
67253117,CCCCCCCCCCCCCC(=O)OCC=CC1=CC=CC=C1
67253664,CCCCCCCC(=O)OC1CC(CCC1C(C)C)C
67890804,CC(C)C1(CCCCC1)OC(=O)C
68031543,CC1=C(OC(=N1)C)CC(C)C
68411792,C1CCCCC=CC(=O)OCCCC1
68968648,CC(OC)OC(C)OCC1=CC=CC=C1
70418333,CCCCCC(OCC(C)C)OCC(C)C
71349956,CCCCCC=CO
71355598,CCCCC=CC(=O)C(C)C
71356951,CCCC(CC=O)SC(=O)C
71364274,CCCCCCCCCCCC(=O)OC(C)CCC
71366249,CCCCC=CC=CO
71397942,CCCCCCCC=CC=CO
71406239,CCOC(C)C1=NC=CN=C1
71407321,CCCCCCC=CCC(=O)OCC
71468629,CCCCCC(CCCC(=O)OCC)OC=O
78122509,CC(C)C=C(CSC)C=O
71587372,CC(C(=O)OCC1CCCO1)S
529068,CC1N2CCCC2SC(S1)C
71587815,CC(C)CCCOC(=O)CC(C)C
73456809,CCC1C(=NC(S1)C(C)CC)C
73604801,CCCCC=COC(=O)C=CC1=CC=CC=C1
73811382,CCC=C(C)SC
74934545,CCCCOC1=C(C=C(C=C1)C=CC)OC
75987722,CC(=CCCC(=CCCC(C)(C1CO1)O)C)C
76852387,CCC1CCC2=NC=CN=C12
78067165,CCC(C(=O)OCC)OC(=O)C
83043387,CCCC(CO)C(=O)OCC
85377469,CC(=C)C=COC(=O)C1=CC=CC=C1
85423699,CCOC(=S)C=CC
85438801,CCCC=C(CC1=CC=CC=C1)C=O
85445514,CCCCCCCC=CO
85644846,CCCCCCC(C=O)S
85686435,CCCCCC=CC(=O)OCCC
86250565,CCCC(C)OC(=O)C(C)O
86258204,CCCCC(=S)OCC
86278356,CC(C)CCOC(CC(C)C)OCC(C)C
86280216,CC(C)C1=C(C=CC=N1)C(=O)C
534252,CCCCOC(=O)CC=CCC
87734154,CCOC(=S)C(=C)C
87786474,CS1=CNCC1
87985826,CCCCOC(=S)C(=C)C
87986756,CC1=CC(C(CC1)C(C)C)C=O
86205833,CCOC(=CC)C(=O)OCC
88326924,CCCC(O)SCC
88572921,CCCC(=O)OC(CC)COC(=O)C
88706933,CCC(C(=O)C)C(=S)OCC
89610154,CCCCCC1=CSC(=N1)C
89886495,C1=COC(=C1)CC2=C(OC=C2)CC3=CC=CO3
90476041,CCCCOC(C)OCC(C)CC
91300039,CCCCCC=COC(=O)CC(C)C
91753512,CCCC(CS)OC(=O)C
101292526,CC(CCCOC(=O)C)C1=CC=CC=C1
101297869,CCCCC(=O)OCCC1CCCCC1
101588415,CCCCCOC(C)OCCCC
101599349,CCCCCC(OCC)OCCC(C)C
101635002,CCC(C)CC(=O)OCCC(C)C
101653893,CC(C)CC(=O)OCCC1CCCCC1
101821981,CCCCCCCCC(C(=O)OCC)OC(=O)C
101834900,CCCCCCOC(CCCCC)OCC
101834902,CCCCCCOC(C)OCC1=CC=CC=C1
101834904,CCCCCCOC(CCCC)OCCCCCC
101950342,CCCCOC(CC(C)CCCC(C)(C)O)OCCCC
102283665,CCCCCCCCCC(=O)OCCCC1=CC=CC=C1
118655907,CC1=NC=C(N=C1C)OC
119096297,CC1(CSSC1=O)C
122423558,CC(C)C(=S)OCC=C(C)C
122423559,CCCCCCCC(CC=O)SC
122683344,CCCCCC(=O)CCS
122715604,CCC(C)(C=O)SC1=CC=CO1
123385408,CCCCCCCC=CC(=O)OCC(C)C
124155855,CC(C(=O)OSC)OC(=O)C
126696534,COC(=S)CCC1=CC=CO1
129700071,CC=CC1=C(C(=C(C=C1)O)OC)OC
129702099,CC1C(O1)(C2=CC=CC=C2)C(=O)OC
129717465,CCCCCC=CC=CC=CO
129806554,CC1=CC(=C(CC1)C(C)C)OC(=O)C
129821760,CCCCCC(=O)OC=CC(=C)C
129847813,CC1=CC(=C(CC1)C(C)C)C=O
129864017,CC(CCC=C(C)C)CC(O)OC(=O)C
129968705,CC1C(CCO1)SC(=O)C
139559011,C1=CC=C(C=C1)CCCC2=CC=NN2
140029897,CC(C)C(=S)OCC=C
140045938,CCCCCCOC(C=CCCC)OCCCCCC
140045942,CCCCCCOC(C)OCCCCC
140045945,CCCCCCOC(C)OCCCC
140045950,CCCCOC(=O)C1(C(O1)C)C2=CC=CC=C2
140045951,CCCCCCCOC(=O)C(C)(C(=O)CCC)O
140045955,CCCCCC(=O)OC(CCCC)C(=O)OCC
140045960,CCCCCCOC(CC(C)C)OCCCCCC
140045973,CCCCCC(OCCCC)OCCC(C)C
140045980,CCCCCCCCCCCC(OCCCCCC)OCCCCCC
140760926,CC(C)CC(=S)OCC=C(C)C
141217835,CC1=CC=CC=C1OC(=S)C
142762796,C1C=COC1CS
142775203,CCC(COC(=O)C)C(=O)OC
146677681,CC(C)CCOC(C(C)C)OCC(C)C
146679225,CCOC(C(C)C)OCC(C)C
146679297,CCOC(CC(C)C)OCCC(C)C
148244304,CCCCC1C(=O)OCCO1
148244548,CCCC(=O)OC=CC(=C)C
148547519,CCCCCCCCCC(=O)OC=CCCCC
149252478,CCCCCC1C(=O)OCCO1
153303552,CCC1(C(O1)(C2=CC=CC=C2)C(=O)OCC)C
155323379,CC(S)SS
158699780,CCC(C)C(=S)OCC(C)C
162353069,C(CSCCC(S)S)C(S)S
49,CC(C)C(=O)C(=O)O
51,C(CC(=O)O)C(=O)C(=O)O
70,CC(C)CC(=O)C(=O)O
72,C1=CC(=C(C=C1C(=O)O)O)O
119,C(CC(=O)O)CN
229,C1C(C(C(C(O1)O)O)O)O
239,C(CN)C(=O)O
262,CC(C(C)O)O
280,C(=O)=O
323,C1=CC=C2C(=C1)C=CC(=O)O2
338,C1=CC=C(C(=C1)C(=O)O)O
424,C(C(C(=O)O)N)C(=O)O
602,CC(C(=O)O)N
679,CS(=O)C
743,C(CC(=O)O)CC(=O)O
750,C(C(=O)O)N
753,C(C(CO)O)O
866,C(CCN)CC(C(=O)O)N
887,CO
948,[N-]=[N+]=O
962,O
1045,C(CCN)CN
1140,CC1=CC=CC=C1
3283,CCOCC
4788,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O
4873,[Cl-].[K+]
4943,CC(C)C1=C(C(=CC=C1)C(C)C)O
836,C1=CC(=C(C=C1CC(C(=O)O)N)O)O
1153,C1=CC(=CC=C1CC(C(=O)O)N)O
6109,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2]
6202,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-]
6213,CS(=O)(=O)C
6224,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]
236,C(C(C(=O)O)N)C(=O)N
773,C1=C(NC=N1)CC(C(=O)O)N
6378,CC1CO1
6504,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C
6562,CC(=C)C=O
6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
6632,CC1CCC(C=C1)(C(C)C)OC(=O)C
6652,CC(CC=O)C1=CC=C(C=C1)C(C)(C)C
6660,CC1=C(C(=O)CC1)O
6669,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C
6781,CCOC(=O)C1=CC=CC=C1C(=O)OCC
135400774,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N
6819,CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC
6835,COC1=CC=CC=C1C2=CC=CC=C2
827,C(C(C(C(CO)O)O)O)O
6920,CC(=O)C1=CC=CS1
6930,CCC1=CC2=C(C=C1C(=O)C)C(CCC2(C)C)(C)C
7007,CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl
7016,C1CCC(CC1)C2CCCCC2=O
736,C(C1C(C(C(C(=O)O1)O)O)O)O
7037,C1=CC=C(C=C1)C(C2=CC=CC=C2)O
7197,CCCC1=CC2=C(C=C1)OCO2
7211,CCCC(C(CC)CO)O
7237,CC1=CC=CC=C1C
7361,C1=COC(=C1)CO
7381,CC(C)(C)C1=CC(=C(C=C1)O)O
499,C1CC(=O)NC1C(=O)O
7439,CC1=CCC(CC1=O)C(=C)C
7456,COC(=O)C1=CC=C(C=C1)O
7459,CC1CCC(CC1)C(C)C
7467,CC(=O)C1=CC=C(C=C1)Cl
7667,C1=CC=C(C=C1)C=CBr
7798,CCCC(=O)OC(=O)CCC
7859,C#CCO
7870,CC(CC(C)(C)O)O
7896,CC(CCO)O
7918,CC(=O)OC(=O)C
7924,CC1COC(=O)O1
8086,CC(CNCC(C)O)O
8087,CC(COCC(C)O)O
8113,C(CO)NCCO
8117,C(COCCO)O
8134,COCCOCCO
8139,CCCCCCCCCCCC(=O)OC
8146,CCOCCOCCO
8254,COC
8434,CCOC(=O)C1=CC=C(C=C1)O
8439,CC=CC1=CC2=C(C=C1)OCO2
8554,COC(=O)C1=CC=CC=C1C(=O)OC
8615,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N
8633,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2N)C(C)C
8710,CCCCCCCC1CCCC1=O
2529,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Ca+2]
8736,C(C(C(=O)[O-])O)C(=O)[O-].[Na+].[Na+]
8759,C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Na+].[Na+]
8894,C1CCOCC1
8900,CCCCCCC
8905,C1CNCCN1.C(CCC(=O)O)CC(=O)O
9020,C(CC(=O)[O-])C(=O)[O-].[Na+].[Na+]
5048408,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Ca+2]
10112,C(=O)([O-])[O-].[Ca+2]
10123,CC1=CCCC2(C1CC(CC2)C(=C)C)C
10129,CC1CCC2CC1C2(C)C
10224,CC1CCC(C2=C1C=CC(=C2)C)C(C)C
10228,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C
10231,COC1=C(C2=C(C=C1CC=C)OCO2)OC
10335,CC1=CC(=C(C=C1C)O)C
10340,C(=O)([O-])[O-].[Na+].[Na+]
10363,CC1CCC(=CC1=O)C(C)C
10409,C1CCCCCCCC(=O)CCCCCC1
10451,C1CSCSC1
10534,CC(=CCCC1(C2CCC(C2)C1=C)C)C
521380,CC1=CCC2C(C1)C(CC=C2C)C(C)C
10743,COC1=CC(=CC(=C1O)OC)C=CC(=O)O
10748,COC1=CC2=C(C=C1)C=CC(=O)O2
10850,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC
10890,CCCCCOC(=O)CCC
10911,C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)C
10927,CCCC(=O)N
11027,CC1C2CC2(CC1=O)C(C)C
11029,C(=O)([O-])[O-].[Mg+2]
11069,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.OS(=O)(=O)O
11168,CSC#N
11418,CC1CCCCC1O
11430,C(=O)([O-])[O-].[K+].[K+]
11467,CC(=C1CCC(CC1)(C)O)C
11487,C1=CC=C(C=C1)NC2=CC=CC=C2
11566,CC1CCCC(C1)O
11572,CC1CCC=CC1
11573,CC1CCCC=C1
11574,CC1=CCCCC1
12141,C1=CC=C(C=C1)COCCO
12247,CC(CC=C)O
12385,C(CCCC#N)CCC#N
12389,CCCCCCCCCCCCCC
12403,CCCCCCCCCCCCCCCCCCCCC
12405,CCCCCCCCCCCCCCCCCCCCCC
12531,CCCCCCCCCCCCCCOC(=O)C
12533,CCCCCCCCCCCCCCCCCC=O
12534,CCCCCCCCCCCCCCCCCCCCCCC
12662,CC1=CC(=O)OC(=C1)C
12769,CC1=CC(=C(C(=C1)O)C)C
12999,CCCCCCCCCCOC=C
13006,C1CCC(=O)C(=O)C1
13136,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ca+2].[Ca+2].[Ca+2]
13144,CC(C(=O)[O-])O.CC(C(=O)[O-])O.[Ca+2]
13344,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[K+].[K+].[K+]
13355,C(C(C(=O)[O-])O)(C(=O)[O-])O.[Na+].[Na+]
14311,CCCCOC1=CC=CC=C1
14425,CCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O
14457,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.N.[Fe+3]
14765,C(CO)C(CCO)OP(=O)([O-])[O-].C(C(COP(=O)([O-])[O-])O)O.[Fe+2].[Fe+2]
14778,O=[Ca]
14792,O=[Mg]
14806,O=[Zn]
14814,O=[V](=O)O[V](=O)=O
14829,O=[Cu]
14862,CC(C)CCCCCCC=O
14918,COC(=O)C1=COC=C1
14941,[O-][Si]([O-])([O-])[O-].[Ca+2].[Ca+2]
3495,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C
15289,CC=CC(C)O
15435,CC(=O)C1=CC2=CC=CC=C2O1
15571,CCCCCCC1OCC(O1)CO
15654,CC1=C(SC=N1)C=C
16330,CCCCOC(=O)C1=CC=CC=C1O
16678,CC1=C(C(=CC=C1)C(C)(C)C)O
16701,CC(=O)CCCC1=CC=CC=C1
16912,CCCCC(C)(C)CO
16913,CC1(C2CCC1(C(C2)(C)O)C)C
17004,CC1=CC(=C(C=C1)O)C(C)(C)C
17090,CC(CCC=C(C)C)C=C
17092,CCCCCCCCCCCC#N
17131,CC1=CC2=C(C=C1)C=CC(=O)O2
17365,CCOC(=O)COC1=CC=CC=C1
17685,CCC(=O)OC1CC2(CCC1C2(C)C)C
17697,CCCCCCCCCCCCCCC=O
17868,CC1=CCC2(C1C2)C(C)C
18309,CC1CCCC(C1)(C)C
18826,C1CCCCC(=O)OCCCCCOCCCC1
18898,CC(=O)C1=C(C=CO1)O
19165,CC1=CC(=CC=C1)OC2=CC=CC=C2
220001,CC(C(C(C(C=O)O)O)O)O
20046,CC1C(CCC1(C)O)C(=C)C
20307,CCC=CC=CC=O
20350,CC1=CCC(CC1)C(=O)O
76551176,C1=NC2=C(C(=N1)[O-])N=CN2C3C(C(C(O3)COP(=O)(O)[O-])O)O.[Na+].[Na+]
20959,CCCCCC1CCCC1=O
20970,C1CSCS1
21085,CC(C)CCCC(C)C=C
21595,CCOC(=O)CC1CCCCC1
21828,CC1SCCS1
22329,CC1SCCCS1
22879,C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].O.[Ca+2]
23173,C1CCCCCOCCCCOC(=O)CCCC1
12219647,C(C(C(=O)O)N)S.O.Cl
23686,CC1=NC2=CC=CC=C2N=C1
23716,CCCCCCCCCCOC
23906,CCCCC(CC)COC(=O)C(CC)CCCC
23987,[He]
23994,[Zn]
24083,[O-]S(=O)(=O)[O-].[Mg+2]
24116,C=CCOC(=O)C1=CC=CC=C1N
24120,CCC(=O)OC1=CC=C(C=C1)C
24200,C(CC(=O)[O-])C(C(=O)O)N.[NH4+]
24203,OP(=O)([O-])[O-].[Na+].[Na+]
320761,C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(O2)C(C8O)O)CO)CO)CO)CO)CO)CO)O)O)O
24243,[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]
24261,O=[Si]=O
24268,[N+](=O)([O-])[O-].[Na+]
24393,[O-]S(=O)(=O)[O-].[Fe+2]
24403,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]
24434,[N+](=O)([O-])[O-].[K+]
24439,[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Mg+2].[Mg+2].[Mg+2]
24456,[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Ca+2].[Ca+2].[Ca+2]
24497,[O-]S(=O)(=O)[O-].[Ca+2]
24538,N.N.OS(=O)(=O)O
24632,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Ca+2].[Ca+2]
24643,O.O.O.O.O.O.[Cl-].[Cl-].[Co+2]
24699,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O
24711,COC1=CC=CC(=C1O)CC(CS(=O)(=O)[O-])OC2=C(C=C(C=C2)CCCS(=O)(=O)[O-])OC.[Ca+2]
24748,CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O
24762,CCCCCCCCCCCCCCCCCC(=O)OCCO
320760,C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(O2)C(C7O)O)CO)CO)CO)CO)CO)O)O)O
24850,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Al+3]
24928,O.O.[O-]S(=O)(=O)[O-].[Ca+2]
24958,[O-]S(=O)[O-].[K+].[K+]
25213,C1=CC=C(C(=C1)C(=O)O)O.C(CO)N(CCO)CCO
25239,CC(COC(=O)C)C1=CC=CC=C1
25324,CC(=O)OC1CCC2CCCCC2C1
25325,C1CCC2CC(CCC2C1)OC=O
25517,[NH4+].[Cl-]
25519,[NH4+].[NH4+].[S-2]
25812,CCCCCCC#CC(OC)OC
26042,O=[Ti]=O
26179,CCC(=O)C1=CC=CS1
26289,CC(C)C1=CC=C(C=C1)C#N
26924,O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2]
27208,CC1=CCC(CC1)(C(C)CCC=C(C)C)O
519361,CC(=C)C1CCC2(CCCC(=C)C2C1)C
28930,CC1(C2CCC1C(=C)C2)C
29251,CCCCCCCCCCCCCCC(=O)C
4453,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O
31227,CC(C)CCOCC1=CC=CC=C1
31250,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC
31253,CC(=CCCC(=C)C=C)C
31268,C1CCNC1
31286,CCCCCCCC#N
31391,C1=CC(=CC=C1O)S(=O)(=O)[O-].C1=CC(=CC=C1O)S(=O)(=O)[O-].[Zn+2]
31404,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C
32857,C(CO)COCCCO
33094,CC1=CC=CC=C1C(=O)OC
33733,CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C
33744,CCCCCCC=CC
33931,CCC1C(=O)C(=C(O1)C)O
34591,CC(C)CC1=NC=CN=C1
36224,CCC1=CN=CC(=N1)C=C
39655,CC1CSCS1
41270,C1CCCCCC(=O)OCCOC(=O)CCCC1
41690,C1CCC(CC1)C2CCC(=O)CC2
42978,CC(=CCC(=O)C1=COC=C1)C
43598,CCCC(=O)C(CC)SC1=C(OC=C1)C
44079,CC1=CC2C(C2(C)C)CC1C(=O)C
47167,CC1C(C2=C(C1(C)C)C=C(C(=C2)C)C(=O)C)(C)C
50941,CCOCCC(C)CCC=C(C)C
51330,CC(CC(=O)OCC=C)CC(C)(C)C
56018,CCCC=CCC=O
25150,C(C(C(=O)O)N)S.Cl
61128,CC1=CCCC(=C(C)C)C1=O
61156,C1=CC=C(C=C1)C(=O)OCC(COC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3
61270,CC1=CCC(C1(C)C)CCOC(=O)C
21954270,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.O.O.OS(=O)(=O)O
61379,CCCCCCOC(=O)CCC1=CC=CC=C1
61385,CC(C)CC1=CC=CC=N1
61419,CC(C)CC(=O)O.N
61585,CC(=O)C1=C2CCC(C2=CC(=C1)C(C)(C)C)(C)C
61680,[O-][Si](=O)[O-].[Mg+2]
61917,CCC(C)C(C)C=O
61982,CC1CCC(C(=O)C1)C(C)(C)S
62013,CCCC(CCOC(=O)C)SC
62106,CC1=CC(=C(O1)C)SC(=O)C2=CC=CO2
28358,CC1CCC(C(C1)OC(=O)C(C)O)C(C)C
62217,C1=CC=C2C=C(C=CC2=C1)OC(=O)C3=CC=CC=C3N
62238,CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO
62240,CCC(C)(C)C1CCCCC1OC(=O)C
24758199,CC1CCC2C13CCC(C(C3)C2(C)C)(C)OC
62329,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)[N+](=O)[O-]
62341,CC(C1=CC=CC=C1)OC(=O)C
62345,CC1CCC2=C(C1)C(=CO2)C
62610,C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].[Ca+2]
62657,[O-]P(=O)([O-])[O-].[K+].[K+].[K+]
62842,CC(=CCCC(C)(C#C)O)C
62907,CCNC(=O)C1CC(CCC1C(C)C)C
64678,CCCCCCCCCCCCCC#N
13362146,CC(C(=O)NC1C(SC1(C)C)(C)C)NC(=O)C(CC(=O)O)N
64807,CC(CC1=CC=C(C=C1)C(C)(C)C)C=NC2=CC=CC=C2C(=O)OC
64812,CC1=CC=C(C=C1)CCC=O
64813,CC(CC1=CC=C(C=C1)OC)C=O
64832,CC(C)(C)C1=CC=C(C=C1)CCC=O
65285,CCC(C)C(=O)SC
65300,CC(C)C(C)(C(C)C)C(=O)NC
65428,CC1CCC2(O1)C(CCCC2(C)O)(C)C
66021,CC(=O)OCC(CO)OC(=O)C
66093,CCCCC(=O)C1=CC=CC=C1
66327,C1CCC(=C(C#N)C2=CC=CC=C2)CC1
66330,C=CCOC(=O)C1=CC=CC=C1O
66337,CCCCOC1=CC=C(C=C1)C
66338,CCCCCC#CC(=O)OCC
66341,CCCCCCCCCC(C)CO
67005,CC1=C(C=C2C(=C1[N+](=O)[O-])C(CC2(C)C)(C)C)[N+](=O)[O-]
67144,CCC(=O)C1=CC=C(C=C1)OC
67148,C1=CC=C(C=C1)CCCOC(=O)CC2=CC=CC=C2
67285,CC(C)C1=CC2=C(C=C1)N=CC=C2
